ORISPL_CODE,UNITID,NAME,STATE,FUEL,GAS,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
247,7,Hunters Point,CA,NG,NOX,339934.439,198961.216,124125.103,184924.519,233777.856,74287.133,,,,,,,,,,,,
247,7,Hunters Point,CA,NG,gen,434902.75,514614.25,305513,592878,669127.5,206006,,,,,,,,,,,,
259,1,"Morro Bay Power Plant, LLC",CA,NG,CO2,269116.625,20406.55,2857.8,,,,,,,,,,,,,,,
259,1,"Morro Bay Power Plant, LLC",CA,NG,SO2,2717.004,206.034,28.85,,,,,,,,,,,,,,,
259,1,"Morro Bay Power Plant, LLC",CA,NG,NOX,352710.654,20521.194,1619.274,,,,,,,,,,,,,,,
259,1,"Morro Bay Power Plant, LLC",CA,NG,gen,439883.75,30825.75,3652.5,,,,,,,,,,,,,,,
259,2,"Morro Bay Power Plant, LLC",CA,NG,CO2,303540.075,50636.075,11675.25,,,,,,,,,,,,,,,
259,2,"Morro Bay Power Plant, LLC",CA,NG,SO2,3064.519,511.246,117.856,,,,,,,,,,,,,,,
259,2,"Morro Bay Power Plant, LLC",CA,NG,NOX,357635.318,51192.753,12070.418,,,,,,,,,,,,,,,
259,2,"Morro Bay Power Plant, LLC",CA,NG,gen,501159.75,80218.25,18123.75,,,,,,,,,,,,,,,
259,3,"Morro Bay Power Plant, LLC",CA,NG,CO2,1025506.525,283887.975,83059.9,131522.225,97659.425,106413.3,177791.325,21126.098,102035.956,35193.128,56023.262,72510.851,31767.829,,,,,
259,3,"Morro Bay Power Plant, LLC",CA,NG,SO2,10353.628,2866.164,838.579,1327.86,985.989,1074.392,1794.942,213.298,1030.263,355.331,565.666,732.114,320.761,,,,,
259,3,"Morro Bay Power Plant, LLC",CA,NG,NOX,535269.364,159684.026,44680.006,61065.555,45806.812,59831.115,104441.986,13945.145,74271.426,20589.773,27208.345,37212.758,14850.639,,,,,
259,3,"Morro Bay Power Plant, LLC",CA,NG,gen,1840032.5,503360.5,146008.5,232090.75,172945.75,186164,317006.25,36219,183702.38,60781.65,91797.44,124875.09,55659.42,,,,,
259,4,"Morro Bay Power Plant, LLC",CA,NG,CO2,872173.3,567275.175,83476.725,66415.525,91835.05,89097.65,127838.1,33197.476,55075.062,21821.367,19954.629,55112.889,22049.051,,,,,
259,4,"Morro Bay Power Plant, LLC",CA,NG,SO2,8805.538,5727.302,842.805,670.561,927.19,899.543,1290.676,335.163,556.11,220.311,201.489,556.451,222.631,,,,,
259,4,"Morro Bay Power Plant, LLC",CA,NG,NOX,470718.558,336051.43,48362.704,41037.055,52257.865,48223.255,69343.864,18184.116,30577.626,11363.579,9687.847,30482.11,10696.622,,,,,
259,4,"Morro Bay Power Plant, LLC",CA,NG,gen,1544762.5,1000636.75,145630,114015.75,159212,152244.25,222547.25,57910.16,95074.67,37765.71,31011,93350.48,35888.09,,,,,
260,1A,Moss Landing,CA,NG,CO2,,311184.252,604905.225,471486.412,533972.643,591102.519,695382.894,660378.127,424274.528,363608.717,162997.988,489949.334,528531.261,428203.07,512354.582,267529.629,126636.601,15145.001
260,1A,Moss Landing,CA,NG,SO2,,3141.721,6107.227,4760.152,5391.063,5967.794,7020.735,6667.659,4283.846,3671.273,1645.748,4946.914,5336.484,4323.398,5173.099,2833.66,1349.187,160.789
260,1A,Moss Landing,CA,NG,NOX,,46810.951,75527.271,56596.739,72520.868,69756.057,71317.96,66662.069,50547.143,47498.657,25312.7,53698.287,56306.045,60628.389,68492.54,43607.49,25325.763,3012.473
260,1A,Moss Landing,CA,NG,gen,,473225.11,912406.57,717611.19,1122726.11,1409140.19,1655351.21,1562480.36,986410.25,855920.63,379059.42,1167618.64,1243221.98,1002170.95,1213113.33,642439.38,312240.69,37164.05
260,2A,Moss Landing,CA,NG,CO2,,299142.994,629138.499,552497.345,484875.61,560968.777,692778.516,659374.528,369440.126,360457.261,198756.119,465732.211,476813.094,387514.537,225769.167,229792.918,171698.785,25265.078
260,2A,Moss Landing,CA,NG,SO2,,3020.178,6351.867,5578.096,4895.348,5663.637,6994.401,6657.53,3730.178,3639.476,2006.778,4702.336,4814.242,3912.641,2279.502,2436.302,1825.18,269.01
260,2A,Moss Landing,CA,NG,NOX,,34921.359,66150.629,67325.213,62403.007,58861.941,70036.343,68279.399,41871.467,43574.689,25803.874,49768.377,49953.586,52771.798,41049.645,40709.916,30894.063,3833.15
260,2A,Moss Landing,CA,NG,gen,,453804.93,945239.26,840914.93,1018655.89,1343223.65,1652760.3,1561467.6,856154.9,845922.98,466167.94,1110880.08,1119821.25,903548.96,527895.09,549802.75,420978.54,62304.28
260,3A,Moss Landing,CA,NG,CO2,,261973.92,548500.636,588251.146,545037.291,577640.769,728691.971,545641.497,397281.445,376396.942,191794.615,490255.667,525618.787,497039.014,315581.291,297319.061,162400.324,35390.582
260,3A,Moss Landing,CA,NG,SO2,,2644.936,5537.727,5939.056,5502.812,5831.95,7357.037,5509.022,4011.24,3800.372,1936.489,4949.934,5306.986,5018.519,3186.309,3152.869,1727.765,375.329
260,3A,Moss Landing,CA,NG,NOX,,34818.805,66920.735,71018.902,71966.365,66833.797,74042.833,61425.534,47404.183,49260.01,28362.254,52631.867,53059.921,68249.269,49767.464,50797.376,30250.934,5773.733
260,3A,Moss Landing,CA,NG,gen,,403198.03,833596.2,889427.61,1128873.42,1386095.03,1742989.25,1296630.04,931254.86,881001.57,445700.12,1163608,1228334.79,1160865.43,736583.01,709767.34,395814.03,86623.68
260,4A,Moss Landing,CA,NG,CO2,,264227.806,539845.066,609423.176,542100.213,575648.135,721071.216,651115.255,432128.458,313435.77,210824.607,470841.266,514539.803,481716.666,452885.633,241673.327,145378.59,30632.472
260,4A,Moss Landing,CA,NG,SO2,,2667.701,5450.38,6152.9,5473.163,5811.774,7280,6573.856,4363.056,3164.67,2128.634,4754.014,5195.186,4863.818,4572.639,2562.014,1547.756,324.755
260,4A,Moss Landing,CA,NG,NOX,,32773.259,60925.665,68022.002,69565.324,61014.162,68387.162,71770.851,51780.01,42471.564,27534.502,50768.249,53800.138,72493.472,64530.563,45070.848,25363.824,4969.911
260,4A,Moss Landing,CA,NG,gen,,409015.55,825945.51,925102.78,1124751.01,1383542.8,1729804.83,1552116.7,1011836.41,737311.67,493695.27,1125766.19,1212945.77,1136494.21,1069743.42,582787.32,360639.65,76136.52
260,1-Jun,Moss Landing,CA,NG,CO2,,,,,,,,,,,,,,,,,,
260,1-Jun,Moss Landing,CA,NG,SO2,,,,,,,,,,,,,,,,,,
260,1-Jun,Moss Landing,CA,NG,NOX,,,,,,,,,,,,,,,,,,
260,1-Jun,Moss Landing,CA,NG,gen,,,,,,,,,,,,,,,,,,
260,1-Jul,Moss Landing,CA,NG,CO2,,,,,,,,,,,,,,,,,,
260,1-Jul,Moss Landing,CA,NG,SO2,,,,,,,,,,,,,,,,,,
260,1-Jul,Moss Landing,CA,NG,NOX,,,,,,,,,,,,,,,,,,
260,1-Jul,Moss Landing,CA,NG,gen,,,,,,,,,,,,,,,,,,
271,1,Pittsburg Power Plant (CA),CA,NG,CO2,469625.025,17228.275,2170.45,,,,,,,,,,,,,,,
271,1,Pittsburg Power Plant (CA),CA,NG,SO2,4741.4,173.93,21.912,,,,,,,,,,,,,,,
271,1,Pittsburg Power Plant (CA),CA,NG,NOX,993844.242,28044.361,2996.978,,,,,,,,,,,,,,,
271,1,Pittsburg Power Plant (CA),CA,NG,gen,734658.75,23695,2440,,,,,,,,,,,,,,,
271,2,Pittsburg Power Plant (CA),CA,NG,CO2,406407.725,6294.2,2390.5,,,,,,,,,,,,,,,
271,2,Pittsburg Power Plant (CA),CA,NG,SO2,4103.173,63.541,24.135,,,,,,,,,,,,,,,
271,2,Pittsburg Power Plant (CA),CA,NG,NOX,975432.423,9987.912,4389.178,,,,,,,,,,,,,,,
271,2,Pittsburg Power Plant (CA),CA,NG,gen,632771.75,8068,2768,,,,,,,,,,,,,,,
271,3,Pittsburg Power Plant (CA),CA,NG,CO2,334033.575,21811.8,2040.375,,,,,,,,,,,,,,,
271,3,Pittsburg Power Plant (CA),CA,NG,SO2,3372.37,220.222,20.601,,,,,,,,,,,,,,,
271,3,Pittsburg Power Plant (CA),CA,NG,NOX,599238.788,29690.487,2533.082,,,,,,,,,,,,,,,
271,3,Pittsburg Power Plant (CA),CA,NG,gen,528450,28232.5,2239,,,,,,,,,,,,,,,
271,4,Pittsburg Power Plant (CA),CA,NG,CO2,440273.25,30552.875,2310.9,,,,,,,,,,,,,,,
271,4,Pittsburg Power Plant (CA),CA,NG,SO2,4445.72,308.469,23.323,,,,,,,,,,,,,,,
271,4,Pittsburg Power Plant (CA),CA,NG,NOX,1269738.356,54089.454,4124.643,,,,,,,,,,,,,,,
271,4,Pittsburg Power Plant (CA),CA,NG,gen,709153.5,39670,2542,,,,,,,,,,,,,,,
271,5,Pittsburg Power Plant (CA),CA,NG,CO2,926193.175,349979.85,480064.85,417641,231875.125,140667.95,48974.425,48127.425,77046.525,19084.575,16707.35,78335.3,52424.625,15149.575,81256.049,27842.997,,
271,5,Pittsburg Power Plant (CA),CA,NG,SO2,9350.905,3533.414,4846.766,4216.596,2341.083,1420.215,494.446,485.924,777.949,192.694,168.695,790.953,529.337,152.972,820.456,281.138,,
271,5,Pittsburg Power Plant (CA),CA,NG,NOX,978799.095,208411.657,85206.762,68173.757,33640.667,20454.118,6628.566,8075.174,11187.354,3611.608,3571.359,13333.313,8680.614,2935.311,13725.689,3711.823,,
271,5,Pittsburg Power Plant (CA),CA,NG,gen,1596868.25,569207.5,785460.25,693602.5,360402.75,225298.25,77447,68097.75,109843,27979.5,23537.5,114194.5,72548.5,19636,117246.45,37283.27,,
271,6,Pittsburg Power Plant (CA),CA,NG,CO2,1030744.5,447249,141020.225,386276.7,133903.975,101037.1,48236.125,48053.625,61099.975,21274.875,9023.85,75001.475,27375.3,23277.75,43237.188,23646.312,,
271,6,Pittsburg Power Plant (CA),CA,NG,SO2,10406.46,4515.566,1423.772,3899.956,1351.938,1020.075,486.982,485.156,616.92,214.796,91.122,757.275,276.428,235.03,436.566,238.764,,
271,6,Pittsburg Power Plant (CA),CA,NG,NOX,892012.505,98662.232,23571.698,60349.903,19866.826,16275.586,8921.379,8799.762,9556.146,4227.525,2352.221,17105.863,6335.864,4744.418,8249.506,3442.51,,
271,6,Pittsburg Power Plant (CA),CA,NG,gen,1818227,703876.75,209147.75,596613,207879.5,152859.5,75040.5,68851.5,87458.75,33028.75,11708,103693.5,34891.5,32069,61262.83,31148.8,,
271,7,Pittsburg Power Plant (CA),CA,NG,CO2,2664610.4,1636445.75,703617.825,382168.525,83883.225,68819.45,39344.975,43893.575,26403.975,,1976.35,15772.35,18566.175,25333.625,14955.625,41948.3,,
271,7,Pittsburg Power Plant (CA),CA,NG,SO2,26902.283,16521.81,7103.817,3858.409,846.886,694.812,397.231,442.119,266.484,,19.954,159.247,187.454,255.781,151.004,423.525,,
271,7,Pittsburg Power Plant (CA),CA,NG,NOX,2761839.135,1113653.973,348528.174,148076.763,24314.144,16803.256,13655.885,11526.599,16241.445,,661.597,5530.662,4758.415,6061.744,4266.305,42904.042,,
271,7,Pittsburg Power Plant (CA),CA,NG,gen,4715571.5,2760980.75,1127363.5,622180.5,125994.75,101013.25,50334.75,53688,33318,,2333.5,24776.25,27946.25,40496.5,21911.25,64123.25,,
273,1-Mar,Potrero Power Plant,CA,NG,CO2,,,,,,,,,,,,,,,,,,
273,1-Mar,Potrero Power Plant,CA,NG,SO2,,,,,,,,,,,,,,,,,,
273,1-Mar,Potrero Power Plant,CA,NG,NOX,,,,,,,,,,,,,,,,,,
273,1-Mar,Potrero Power Plant,CA,NG,gen,,,,,,,,,,,,,,,,,,
302,1,Cabrillo Power I Encina Power Station,CA,NG,CO2,232565.15,98867.025,81430.2,118022.525,94465.575,21902.75,89716,5885.723,42446.295,26807.444,51782.379,105701.537,32466.643,16730.865,31205.883,9935.526,9.165,
302,1,Cabrillo Power I Encina Power Station,CA,NG,SO2,41249.973,998.11,5391.974,1191.563,1667.554,221.486,1629.582,59.425,428.606,270.725,522.929,1067.366,327.876,168.943,315.102,100.339,0.092,
302,1,Cabrillo Power I Encina Power Station,CA,NG,NOX,236589.233,54909.18,23895.38,24522.675,17173.294,3758.777,14634.53,1101.062,6671.83,4061.847,8809.25,17910.189,5024.121,2704.74,4703.238,1582.214,1.03,
302,1,Cabrillo Power I Encina Power Station,CA,NG,gen,352670,145804.25,116765,175748.75,146051,42204.5,61377.5,7865.74,60027.88,36341.3,69145.34,146980.77,43646.36,22581.51,41712.3,12360.98,0,
302,2,Cabrillo Power I Encina Power Station,CA,NG,CO2,247933.9,126820.175,101088.2,150531.825,108940.325,51622,60603.65,27485.487,28718.054,8340.76,57787.25,109612.274,25408.917,20400.345,37879.751,11492.245,11588.556,1076.304
302,2,Cabrillo Power I Encina Power Station,CA,NG,SO2,38628.743,9778.965,4472.697,1519.803,1767.181,1312.118,1288.533,277.476,290.003,84.246,583.547,1106.92,256.577,205.994,382.52,116.062,117.013,10.867
302,2,Cabrillo Power I Encina Power Station,CA,NG,NOX,238917.837,62188.299,29725.145,30276.988,19959.567,9143.77,10058.379,5331.347,4459.642,1248.505,9899.294,18829.364,3784.994,3164.394,5733.102,1715.757,1756.197,149.623
302,2,Cabrillo Power I Encina Power Station,CA,NG,gen,372257.5,181602.5,148498.5,227419.25,165952.75,94549.5,44946.5,35149.84,38843.08,11172.93,77592.64,156414.28,35051.27,28345.81,52277.13,15709.02,16561.63,1447.14
302,3,Cabrillo Power I Encina Power Station,CA,NG,CO2,308627.275,129236.675,142754.425,234030.025,109865.9,53056.55,109108.425,63520.633,41444.873,16469.319,53201.488,119604.046,40771.486,37242.377,41942.386,14526.049,16992.918,2813.074
302,3,Cabrillo Power I Encina Power Station,CA,NG,SO2,25442.823,1304.832,5552.633,2362.792,2010.352,1429.001,1863.312,640.924,418.509,166.303,537.269,1207.769,411.758,376.095,423.556,146.703,171.619,28.41
302,3,Cabrillo Power I Encina Power Station,CA,NG,NOX,309545.128,62488.011,31142.318,46673.504,19259.602,9327.297,19015.787,48318.144,6651.307,2305.545,8801.506,19641.999,5707.66,5648.212,6204.329,2152.367,2534.136,390.69
302,3,Cabrillo Power I Encina Power Station,CA,NG,gen,460636,187082.25,209592,393660.75,194407.75,119075,81673.75,70029.64,62423.14,23379.74,72242.65,179520.92,60089.23,51836.5,58884.68,19660.04,23952.75,3797.03
302,4,Cabrillo Power I Encina Power Station,CA,NG,CO2,1005079.625,580801.35,606047.55,817813.825,616947.775,429861.1,584384.2,289994.66,186994.644,56829.565,85808.714,282779.514,105459.643,131766.854,172469.338,71293.607,89622.003,6812.308
302,4,Cabrillo Power I Encina Power Station,CA,NG,SO2,93330.059,33229.108,6118.73,8256.815,6228.744,6661.2,8186.062,2928.16,1888.081,573.842,866.421,2855.285,1064.855,1330.488,1741.406,719.841,904.922,68.778
302,4,Cabrillo Power I Encina Power Station,CA,NG,NOX,874808.975,157054.656,138669.699,175976.353,119600.894,84098.21,80217.6,76804.915,31008.542,8188.271,15378.372,50845.05,17115.597,21818.792,27489.239,11542.786,13138.084,862.903
302,4,Cabrillo Power I Encina Power Station,CA,NG,gen,1565981.5,906658.5,940195.5,1218281.75,861707.75,513616.25,231777,329672.9,268995.14,83460.91,125204.16,432234.46,157350.19,196338.14,254998.01,106013.67,130894.16,9092.76
302,5,Cabrillo Power I Encina Power Station,CA,NG,CO2,792990.7,664023.725,772198.85,765046.175,378061,393897.4,774283.25,609410.417,271683.68,144253.713,142375.178,386280.23,164894.748,213720.266,228640.158,127814.534,111338.89,5572.238
302,5,Cabrillo Power I Encina Power Station,CA,NG,SO2,42518.843,30925.819,7796.269,7723.957,3816.989,6542.617,10810.281,6152.29,2743.179,1456.533,1437.606,3900.241,1664.904,2157.897,2308.563,1290.564,1124.181,56.259
302,5,Cabrillo Power I Encina Power Station,CA,NG,NOX,622293.741,212607.07,167734.747,161451.929,73260.768,77717.314,106724.976,234809.197,42559.539,21386.231,25371.735,69542.622,27933.298,35684.141,37833.176,20327.238,17193.28,839.013
302,5,Cabrillo Power I Encina Power Station,CA,NG,gen,1240155,1028438.75,1150690,1295399,616159.75,580514.25,354961.75,664039.65,399281.96,215259.26,206709.74,592255.78,256606.17,323879.56,340788.02,190278.09,161992.21,7630.63
310,1,"Dynegy South Bay, LLC",CA,NG,CO2,385146.1,276611.325,264462.425,327979.775,340091.225,253201.575,110927.425,139595.675,94135.15,14960.975,,,,,,,,
310,1,"Dynegy South Bay, LLC",CA,NG,SO2,35589.849,2792.69,2670.08,3311.339,4817.713,2856.157,1147.872,1409.344,957.8,151.325,,,,,,,,
310,1,"Dynegy South Bay, LLC",CA,NG,NOX,73446.442,60028.169,58003.063,65665.689,67865.231,50159.899,23064.402,28073.82,16983.651,2851.195,,,,,,,,
310,1,"Dynegy South Bay, LLC",CA,NG,gen,639527,459135,443834.75,569172.75,597365.25,426159,186896.5,236046,154928.75,23153.25,,,,,,,,
310,2,"Dynegy South Bay, LLC",CA,NG,CO2,350117.025,261486.525,294502.7,383825.575,272330.9,233289.45,119411.9,125997.175,131606.05,38221.75,,,,,,,,
310,2,"Dynegy South Bay, LLC",CA,NG,SO2,70439.015,2640.05,2973.262,3875.264,3589.024,2580.212,1229.309,1272.064,1336.675,397.65,,,,,,,,
310,2,"Dynegy South Bay, LLC",CA,NG,NOX,106235.356,52738.312,60030.243,80068.821,56520.331,46105.7,22787.554,24479.212,23784.014,8365.902,,,,,,,,
310,2,"Dynegy South Bay, LLC",CA,NG,gen,636790,466098.25,490090.25,645721.5,453331.75,379232.75,194002.5,203541.5,208060,59403,,,,,,,,
310,3,LSP South Bay LLC,CA,NG,CO2,364629.35,196863.35,273553.075,364812.1,299341.025,89419.15,164255.025,273985.05,128362.325,,,,,,,,,
310,3,LSP South Bay LLC,CA,NG,SO2,33757.577,1987.588,2761.82,3683.192,4494.469,932.506,1733.882,2766.205,1314.775,,,,,,,,,
310,3,LSP South Bay LLC,CA,NG,NOX,95337.02,42271.268,55316.006,72282.552,54258.833,15731.268,29274.537,48935.791,22343.58,,,,,,,,,
310,3,LSP South Bay LLC,CA,NG,gen,603987.25,319846.75,442047.5,600807.25,464318.25,139057.25,256358.25,422041,196020.25,,,,,,,,,
310,4,"Dynegy South Bay, LLC",CA,NG,CO2,142000.85,63237.475,38493.15,176322.375,99239.475,72560.625,114699.9,164264.7,65738.8,,,,,,,,,
310,4,"Dynegy South Bay, LLC",CA,NG,SO2,18924.23,34489.702,388.635,1780.191,3256.66,1225.338,1289.461,1658.408,687.025,,,,,,,,,
310,4,"Dynegy South Bay, LLC",CA,NG,NOX,260638.942,41590.189,5464.36,27400.406,16756.037,10447.086,17463.482,24883.981,9441.569,,,,,,,,,
310,4,"Dynegy South Bay, LLC",CA,NG,gen,191474,84756.75,52373.75,249634,137256.25,98768.25,161204,231496.5,88966.5,,,,,,,,,
315,1,AES Alamitos,CA,NG,CO2,121413.1,107509.3,100865.8,96930.9,47341.1,48387.2,22968.1,30991.4,58549.6,21028.5,52226.9,28213.2,13684.6,18931.7,38256.5,26445.8,21793.6,4105.9
315,1,AES Alamitos,CA,NG,SO2,1225.816,1085.595,1018.501,978.758,478.027,488.635,231.936,312.937,591.226,212.346,527.366,284.816,138.149,191.145,386.233,267.041,220.073,41.462
315,1,AES Alamitos,CA,NG,NOX,32952.5,56447.734,45271.3,19895.485,7530.392,5121.257,3072.293,7515.553,17723.919,3928.76,30702.424,65279.294,3492.193,2818.679,4562.31,11990.57,3561.076,729.432
315,1,AES Alamitos,CA,NG,gen,150610,142973,123589,99187,45676,58734,28538,38968,78720,29435,63336,37940,16543,24672,50566,34731,27010,5566
315,2,AES Alamitos,CA,NG,CO2,254744.7,128609.4,103590.8,96179.7,33662.9,35963.7,27276.8,20596.1,30026.2,17372.9,60097.2,51334.6,26012.7,74146.9,83195.9,52026.3,50156,19728.9
315,2,AES Alamitos,CA,NG,SO2,2571.995,1298.653,1046.046,971.236,339.921,363.141,275.427,207.972,303.184,175.412,606.844,518.283,262.601,748.623,840.007,525.347,506.482,199.222
315,2,AES Alamitos,CA,NG,NOX,275403.192,52873.978,22812.925,30402.684,11791.952,3506.075,3408.754,6230.96,3646.4,3573.071,301988.088,7359.314,27835.095,12251.042,12784.172,9722.489,7354.12,5638.344
315,2,AES Alamitos,CA,NG,gen,314010,167808,129675,105300,36238,46928,36568,26309,39037,22992,76306,69710,29784,95021,105499,60843,54618,25066
315,3,AES Alamitos,CA,NG,CO2,829287,659130.8,704184.7,459442.2,218259.5,369962.2,347034.9,428617.8,372838.2,204476.9,232450.3,268749.4,235072.1,313661.5,216705.4,233465.4,94307.2,17391.1
315,3,AES Alamitos,CA,NG,SO2,8372.665,6655.698,7110.66,4639.341,2204.004,3735.761,3504.243,4328.094,3764.792,2064.764,2347.251,2713.288,2373.335,3166.801,2188.031,2357.216,952.239,175.607
315,3,AES Alamitos,CA,NG,NOX,723902.175,206734.717,158203.873,75523.751,28663.914,69490.414,61945.186,57004.647,55084.171,68461.215,95310.737,53255.736,39383.367,65126.559,42567.888,40485.255,15393.075,2886.463
315,3,AES Alamitos,CA,NG,gen,1300483,1043989,1089514,703320,285189,525631,532328,679847,581171,316262,331076,398607,373635,496222,325388,327646,120675,27289
315,4,AES Alamitos,CA,NG,CO2,897382.2,462105.2,399681.9,388546.7,140286.1,168399.8,187421.2,341060.8,266443.8,79148.7,177188.6,198736,236008.1,352068.5,141487.9,212185.4,128947.1,34145.8
315,4,AES Alamitos,CA,NG,SO2,9060.522,4666.218,4035.909,3923.43,1416.584,1700.452,1892.522,3444.716,2690.369,799.205,1789.184,2006.422,2382.779,3554.607,1428.494,2142.451,1301.985,344.773
315,4,AES Alamitos,CA,NG,NOX,799157.226,122889.732,102179.85,58457.317,20100.562,53395.751,51685.835,119849.966,289670.532,8051.605,21507.252,14542.808,271525.332,42444.569,17821.377,21118.615,24878.284,4842.849
315,4,AES Alamitos,CA,NG,gen,1326102,710764,622817,574893,169272,240122,277240,521793,410352,116970,259249,295027,358673,556474,209378,299883,175854,52005
315,5,AES Alamitos,CA,NG,CO2,1624403.6,878113.3,554498.9,727570.8,256253.9,248002,221665.2,541313.3,333015.7,178479.5,109840.7,276491,313757.1,46711.1,99427,57792.2,60436.1,101.8
315,5,AES Alamitos,CA,NG,SO2,16400.256,8866.949,5599.214,7346.84,2587.354,2504.259,2238.315,5466.042,3362.678,1802.228,1109.141,2791.506,3167.717,471.614,1003.859,583.5,610.196,1.027
315,5,AES Alamitos,CA,NG,NOX,91395.897,92472.707,63900.098,74535.602,24389.623,29668.202,30225.403,200890.527,39190.494,23297.437,21952.761,31179.44,51801.018,8629.228,10639.881,12461.968,6197.144,136.11
315,5,AES Alamitos,CA,NG,gen,2821879,1433863,861684,1075935,395853,395637,363730,873733,537471,271485,159073,412727,473906,69268,138384,79443,86579,8
315,6,AES Alamitos,CA,NG,CO2,1587404.8,393614.2,524092.9,314154.9,279146.9,308748.7,188412.6,294414.8,115066.4,94255.7,132333.4,221777,161213.2,120586.1,175160.9,78748,73108.1,396.3
315,6,AES Alamitos,CA,NG,SO2,16026.714,3976.029,5292.117,3172.244,2818.454,3117.686,1902.533,2972.968,1161.927,951.77,1336.264,2239.053,1627.634,1217.461,1768.531,795.069,738.143,4.004
315,6,AES Alamitos,CA,NG,NOX,114616.592,104371.216,113976.615,67916.085,30111.551,37576.29,22118.747,59003.704,22959.628,37279.125,27817.44,25558.81,24130.362,21288.709,13717.063,10165.137,11514.131,64.367
315,6,AES Alamitos,CA,NG,gen,2682933,619790,784026,460492,427591,480296,299771,452833,176271,113426,197531,319944,262651,193092,270673,120037,110845,186
329,1,Coolwater Generating Station,CA,NG,CO2,186511.325,31582.979,9634.971,6099.42,7678.771,14402.211,3577.233,1455.521,441.829,1941.46,1555.854,7552.594,2227.333,205.231,,,,
